-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.79,-1.43,-9.66,0.73,-1.49,-9.67,0.31,7.61,-6.25,2023-03-29 15:19:06.114217
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.77,-1.41,-9.65,0.70,-1.50,-9.69,0.28,7.59,-6.25,2023-03-29 15:19:06.118205
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.78,-1.39,-9.69,0.70,-1.51,-9.69,0.28,7.61,-6.27,2023-03-29 15:19:06.121196
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.79,-1.43,-9.67,0.72,-1.51,-9.67,0.30,7.60,-6.25,2023-03-29 15:19:06.123191
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.81,-1.42,-9.64,0.74,-1.49,-9.67,0.31,7.60,-6.24,2023-03-29 15:19:06.170191
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.78,-1.40,-9.66,0.72,-1.48,-9.67,0.29,7.60,-6.24,2023-03-29 15:19:06.172192
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.79,-1.41,-9.68,0.72,-1.49,-9.68,0.29,7.62,-6.26,2023-03-29 15:19:06.173188
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.79,-1.39,-9.66,0.72,-1.52,-9.69,0.29,7.60,-6.24,2023-03-29 15:19:06.175182
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.79,-1.41,-9.66,0.71,-1.48,-9.67,0.30,7.58,-6.28,2023-03-29 15:19:06.176179
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.79,-1.41,-9.64,0.72,-1.50,-9.68,0.27,7.57,-6.26,2023-03-29 15:19:06.230624
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.77,-1.40,-9.66,0.71,-1.49,-9.64,0.30,7.62,-6.23,2023-03-29 15:19:06.232620
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.81,-1.42,-9.66,0.73,-1.50,-9.68,0.28,7.61,-6.24,2023-03-29 15:19:06.233617
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.79,-1.40,-9.67,0.71,-1.50,-9.69,0.30,7.64,-6.27,2023-03-29 15:19:06.234615
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.78,-1.41,-9.66,0.72,-1.52,-9.67,0.30,7.61,-6.24,2023-03-29 15:19:06.236609
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.79,-1.42,-9.67,0.71,-1.50,-9.66,0.28,7.61,-6.25,2023-03-29 15:19:06.291152
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.79,-1.39,-9.64,0.70,-1.50,-9.68,0.29,7.57,-6.20,2023-03-29 15:19:06.293146
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.79,-1.43,-9.67,0.72,-1.49,-9.69,0.30,7.59,-6.24,2023-03-29 15:19:06.296137
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.81,-1.42,-9.65,0.73,-1.49,-9.69,0.29,7.60,-6.25,2023-03-29 15:19:06.299134
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.80,-1.43,-9.64,0.72,-1.49,-9.67,0.30,7.59,-6.24,2023-03-29 15:19:06.301124
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.80,-1.41,-9.66,0.71,-1.48,-9.67,0.28,7.60,-6.25,2023-03-29 15:19:06.350584
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.79,-1.39,-9.69,0.71,-1.47,-9.67,0.31,7.61,-6.22,2023-03-29 15:19:06.412199
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.80,-1.41,-9.68,0.73,-1.49,-9.67,0.32,7.61,-6.23,2023-03-29 15:19:06.414195
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.81,-1.42,-9.65,0.75,-1.50,-9.66,0.30,7.57,-6.20,2023-03-29 15:19:06.418183
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.82,-1.42,-9.64,0.71,-1.50,-9.66,0.29,7.58,-6.26,2023-03-29 15:19:06.422174
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.81,-1.41,-9.66,0.68,-1.47,-9.69,0.27,7.59,-6.29,2023-03-29 15:19:06.424167
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.77,-1.39,-9.71,0.69,-1.48,-9.68,0.30,7.63,-6.25,2023-03-29 15:19:06.428157
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.80,-1.42,-9.68,0.74,-1.49,-9.66,0.30,7.62,-6.21,2023-03-29 15:19:06.429155
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.83,-1.42,-9.65,0.77,-1.53,-9.65,0.32,7.60,-6.20,2023-03-29 15:19:06.431151
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.82,-1.43,-9.63,0.72,-1.49,-9.66,0.30,7.60,-6.23,2023-03-29 15:19:06.433144
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.77,-1.40,-9.66,0.69,-1.49,-9.67,0.27,7.61,-6.26,2023-03-29 15:19:06.470682
-0.07,0.55,0.83,-0.04,0.08,-0.99,-0.10,-0.03,0.17,0.33,-0.84,-0.39,0.77,-1.43,-9.67,0.68,-1.50,-9.67,0.28,7.58,-6.24,2023-03-29 15:19:06.471684
