x,y,z,,x,y,z,,x,y,z
-39.92399842,26.32067182,0,,-15.64971138,2.383965615,0,,24.27428704,-23.93670621,0
-39.87163049,26.4524186,0,,-14.3733842,2.128057808,0,,25.49824629,-24.32436079,0
-39.83934471,26.51934291,0,,-13.11148672,1.899305405,0,,26.72785799,-24.62003751,0
-39.81035922,26.56501939,0,,-11.85690878,1.676650254,0,,27.95345044,-24.88836914,0
-39.77298791,26.5992754,0,,-10.61342441,1.4638371,0,,29.1595635,-25.1354383,0
-39.7125174,26.64569578,0,,-9.375353203,1.250075295,0,,30.3371642,-25.39562049,0
-39.64284577,26.70726124,0,,-8.159607607,1.029491639,0,,31.48323816,-25.6777696,0
-39.57034539,26.75545814,0,,-6.979062018,0.804445883,0,,32.59128337,-25.95101226,0
-39.48642823,26.77579497,0,,-5.844862728,0.589543913,0,,33.6415655,-26.18625106,0
-39.38809036,26.80162592,0,,-4.76714043,0.372546477,0,,34.62094993,-26.42907944,0
-39.25214883,26.87616158,0,,-3.747381876,0.137089768,0,,35.50476695,-26.73907181,0
-39.05488915,27.04908744,0,,-2.786542448,-0.117567333,0,,36.2683467,-27.16665477,0
-38.88560273,27.2158448,0,,-1.935284442,-0.341799948,0,,36.95031829,-27.55764475,0
-38.81857965,27.24527529,0,,-1.190522774,-0.503592487,0,,37.62805688,-27.74886778,0
-38.78961171,27.2675345,0,,-0.516402612,-0.669871586,0,,38.2732091,-27.93740609,0
-38.74056296,27.32647557,0,,0.106308309,-0.840149796,0,,38.84687127,-28.16662537,0
-38.66765315,27.37803343,0,,0.692461712,-1.002002142,0,,39.36011486,-28.38003557,0
-38.57337306,27.40907173,0,,1.235405978,-1.126536054,0,,39.80877904,-28.53560778,0
-38.45880151,27.45608068,0,,1.725664577,-1.235777146,0,,40.18446609,-28.69185783,0
-38.34550456,27.48658672,0,,2.147658027,-1.320351941,0,,40.49316259,-28.80693866,0
-38.23887403,27.49787463,0,,2.498178642,-1.383152139,0,,40.73705267,-28.88102677,0
-38.13270867,27.46582266,0,,2.787927567,-1.425943111,0,,40.92063624,-28.89176577,0
-38.01108296,27.41431558,0,,3.042591652,-1.460140153,0,,41.05367461,-28.87445573,0
-37.86759546,27.36315424,0,,3.2757564,-1.482619447,0,,41.14335186,-28.84577369,0
-37.69821213,27.32833232,0,,3.494676874,-1.498446671,0,,41.192889,-28.82677899,0
-37.50126326,27.32480242,0,,3.698087435,-1.519498218,0,,41.1993507,-28.84430064,0
-37.28610359,27.33892083,0,,3.873478436,-1.53288875,0,,41.15958203,-28.87180958,0
-37.05532341,27.38554324,0,,4.019750938,-1.550988089,0,,41.07507435,-28.93653133,0
-36.80950329,27.46002969,0,,4.134931726,-1.561162528,0,,40.94443502,-29.02119222,0
-36.55964476,27.55663326,0,,4.212505886,-1.573815412,0,,40.77215065,-29.13044867,0
-36.31523533,27.66876376,0,,4.251580783,-1.583262326,0,,40.56681611,-29.25202609,0
-36.06273187,27.81647297,0,,4.258012404,-1.599445643,0,,40.32074427,-29.41591861,0
-35.78690104,27.98038865,0,,4.222273281,-1.596111363,0,,40.00917432,-29.57650001,0
-35.49707393,28.16142539,0,,4.131629531,-1.573044332,0,,39.62870346,-29.73446972,0
-35.24195441,28.26050723,0,,3.971071023,-1.506644473,0,,39.21302543,-29.7671517,0
-35.0327057,28.21476878,0,,3.734908265,-1.412284808,0,,38.76761397,-29.62705359,0
-34.84751389,28.06714535,0,,3.414568706,-1.278058211,0,,38.2620826,-29.34520356,0
-34.67451178,27.90726384,0,,3.011534135,-1.130226415,0,,37.68604592,-29.03749026,0
-34.52234473,27.79284875,0,,2.526562657,-0.970681556,0,,37.04890739,-28.76353031,0
-34.3939585,27.74521825,0,,1.966054072,-0.807762422,0,,36.36001257,-28.55298067,0
-34.27458263,27.77862471,0,,1.345707084,-0.643372306,0,,35.62028971,-28.42199702,0
-34.16022216,27.85444226,0,,0.698021165,-0.487039213,0,,34.85824333,-28.34148147,0
-34.05600874,27.93118595,0,,0.041559641,-0.344746887,0,,34.09756838,-28.27593284,0
-33.97464271,27.95486887,0,,-0.627202693,-0.201316122,0,,33.34744002,-28.15618499,0
-33.90784445,27.935827,0,,-1.321615966,-0.053255819,0,,32.58622848,-27.98908282,0
-33.85066729,27.8632261,0,,-2.050331249,0.105269844,0,,31.80033604,-27.75795626,0
-33.80006887,27.7718228,0,,-2.819226503,0.278209978,0,,30.98084237,-27.49361282,0
-33.75717736,27.67416488,0,,-3.635134756,0.455098346,0,,30.1220426,-27.21906653,0
-33.72240849,27.59749011,0,,-4.497580119,0.622107569,0,,29.22482837,-26.97538254,0
-33.70022645,27.52530673,0,,-5.398349308,0.773495168,0,,28.30187714,-26.75181156,0
-33.67941102,27.46033108,0,,-6.319807006,0.899681431,0,,27.35960401,-26.56064965,0
-33.65933522,27.39516673,0,,-7.248916693,0.999226634,0,,26.41041853,-26.3959401,0
-33.63607121,27.32496319,0,,-8.16442684,1.083860438,0,,25.47164437,-26.24110275,0
-33.61465422,27.27166513,0,,-9.038728668,1.140621445,0,,24.57592555,-26.13104369,0
-33.59895248,27.20060583,0,,-9.864299517,1.182026284,0,,23.73465296,-26.01857955,0
-33.58943284,27.11448847,0,,-10.65192888,1.225836079,0,,22.93750396,-25.88865239,0
-33.57620136,27.02313945,0,,-11.4225382,1.267727134,0,,22.15366316,-25.75541232,0
-33.5535921,26.91994551,0,,-12.20289306,1.326679644,0,,21.35069904,-25.59326587,0
-33.52295148,26.80594454,0,,-13.00694485,1.397650711,0,,20.51600663,-25.40829383,0
-33.49500555,26.68562985,0,,-13.85032676,1.472007954,0,,19.64467879,-25.2136219,0
-33.47860587,26.56047375,0,,-14.73606237,1.545044805,0,,18.7425435,-25.01542895,0
-33.46194663,26.44926091,0,,-15.62959785,1.620445148,0,,17.83234878,-24.82881576,0
-33.44425047,26.31948371,0,,-16.49214616,1.695719803,0,,16.95210431,-24.62376391,0
-33.42158844,26.17424675,0,,-17.30684715,1.772834151,0,,16.11474129,-24.4014126,0
-33.40499658,25.98648939,0,,-18.08716897,1.867017592,0,,15.31782761,-24.1194718,0
-33.39542892,25.79136195,0,,-18.85110757,1.971151076,0,,14.54432135,-23.82021087,0
-33.38602552,25.58351442,0,,-19.61573145,2.075470196,0,,13.77029407,-23.50804422,0
-33.38567167,25.35857781,0,,-20.39767249,2.188246933,0,,12.98799918,-23.17033088,0
-33.39969965,25.12641482,0,,-21.21391556,2.298692704,0,,12.18578409,-22.82772212,0
-33.42351718,24.89373215,0,,-22.06591523,2.406094949,0,,11.35760195,-22.4876372,0
-33.45615242,24.66041005,0,,-22.95523968,2.494381469,0,,10.50091274,-22.16602858,0
-33.49564694,24.44150401,0,,-23.87371042,2.562767767,0,,9.62193652,-21.87873624,0
-33.53497622,24.22868727,0,,-24.8065389,2.620539182,0,,8.72843732,-21.60814809,0
-33.56973577,24.01969497,0,,-25.7213322,2.677605972,0,,7.84840357,-21.342089,0
-33.59354179,23.81075903,0,,-26.58808384,2.716478214,0,,7.00545795,-21.09428082,0
-33.60927542,23.60814116,0,,-27.40592835,2.764762257,0,,6.20334707,-20.8433789,0
-33.61793568,23.40173662,0,,-28.17635941,2.82079129,0,,5.44157627,-20.58094533,0
-33.62570191,23.18446716,0,,-28.9236226,2.8865143,0,,4.70207931,-20.29795286,0
-33.63834193,22.94604619,0,,-29.66577828,2.960395401,0,,3.97256365,-19.98565079,0
-33.65772864,22.69598452,0,,-30.41196931,3.044187167,0,,3.24575933,-19.65179735,0
-33.6819378,22.4410433,0,,-31.16894833,3.126895353,0,,2.51298947,-19.31414795,0
-33.70876347,22.19639882,0,,-31.94312114,3.198930981,0,,1.76564233,-18.99746784,0
-33.73311509,21.96863524,0,,-32.72782767,3.257729968,0,,1.00528742,-18.71090527,0
-33.75221999,21.76067268,0,,-33.50579427,3.292639348,0,,0.24642572,-18.46803333,0
-33.76475096,21.57623905,0,,-34.25868351,3.295572793,0,,-0.49393255,-18.28066626,0
-33.77994018,21.37556713,0,,-34.97212356,3.293203454,0,,-1.19218338,-18.08236368,0
-33.79890891,21.16037507,0,,-35.64444037,3.295619282,0,,-1.84553146,-17.86475579,0
-33.81482759,20.94060278,0,,-36.27813544,3.297263128,0,,-2.46330785,-17.64333965,0
-33.81998403,20.70233485,0,,-36.87522174,3.329389299,0,,-3.05523771,-17.37294555,0
-33.81804245,20.44371401,0,,-37.44664916,3.386877442,0,,-3.62860671,-17.05683657,0
-33.81203862,20.18492538,0,,-38.01049443,3.450778926,0,,-4.19845581,-16.73414645,0
-33.80281102,19.90543792,0,,-38.57454499,3.519677272,0,,-4.77173397,-16.38576065,0
-33.79076117,19.62150515,0,,-39.14335854,3.572479143,0,,-5.35259737,-16.04902601,0
-33.77392444,19.34291765,0,,-39.71366914,3.605764114,0,,-5.9397447,-15.73715354,0
-33.74846573,19.04318083,0,,-40.27358256,3.6438626,0,,-6.52511683,-15.39931823,0
-33.71488983,18.70468678,0,,-40.80450884,3.698057843,0,,-7.08961901,-15.00662894,0
-33.67350355,18.34022983,0,,-41.3061519,3.759570895,0,,-7.63264835,-14.58065894,0
-33.62947261,17.94753585,0,,-41.78692552,3.849586888,0,,-8.15745291,-14.09794896,0
-33.58551387,17.56297896,0,,-42.25004019,3.941793567,0,,-8.66452632,-13.62118539,0
-33.54574712,17.25901802,0,,-42.69466355,3.969988774,0,,-9.14891643,-13.28902925,0
-33.50952671,17.03261748,0,,-43.12203325,3.940705325,0,,-9.61250654,-13.09191216,0
-33.47331599,16.86488231,0,,-43.53740319,3.876452945,0,,-10.0640872,-12.98842937,0
-33.44170878,16.68946369,0,,-43.95078802,3.815854095,0,,-10.50907924,-12.8736096,0
-33.4120292,16.49419567,0,,-44.37306519,3.771636694,0,,-10.96103599,-12.72255898,0
-33.3889602,16.2835568,0,,-44.81314107,3.743075927,0,,-11.42418087,-12.54048087,0
-33.37121092,16.04966533,0,,-45.27971861,3.733543721,0,,-11.90850769,-12.31612161,0
-33.35210015,15.78469193,0,,-45.76617885,3.740369129,0,,-12.4140787,-12.0443228,0
-33.32820891,15.51964504,0,,-46.25819042,3.760636585,0,,-12.92998151,-11.75900846,0
-33.28682434,15.2593452,0,,-46.73957871,3.783931754,0,,-13.45275437,-11.47541345,0
-33.22824286,15.00706503,0,,-47.20194475,3.79817084,0,,-13.97370189,-11.20889419,0
-33.15318688,14.76331507,0,,-47.63910057,3.810885209,0,,-14.48591369,-10.95242986,0
-33.06614691,14.52197205,0,,-48.05598909,3.816836014,0,,-14.98984218,-10.70513604,0
-32.96863708,14.27091953,0,,-48.4535205,3.816793654,0,,-15.48488342,-10.45412588,0
-32.8636391,14.00837913,0,,-48.8288569,3.8083964,0,,-15.9652178,-10.19998273,0
-32.74953376,13.73194229,0,,-49.18402322,3.808162239,0,,-16.43448946,-9.923780051,0
-32.62891286,13.45765035,0,,-49.52945625,3.791740236,0,,-16.90054339,-9.665910114,0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
